50,100,150,200,250,300,350,400,450,500,550,600,650,700,750,800,850,900,950,1000,1050,1100,1150,1200,1250,1300,1350,1400,1450,1500
0.5466868120008633,0.5990502913878696,0.6267213468594863,0.6458018562486509,0.660479171163393,0.6726527088279732,0.6829268292682927,0.689229440966976,0.6950140297863155,0.7014461472048349,0.705417655946471,0.7089143103820419,0.7146557306281027,0.7197927908482624,0.7230304338441614,0.7263544139866177,0.7292035398230089,0.7310597884739909,0.734038420030218,0.7368875458666091,0.7402115260090654,0.7421541118066048,0.7437945175911936,0.7456075976688971,0.7476796891862724,0.7491905892510252,0.7506151521692208,0.7524282322469242,0.7545434923375782,0.7555795380962659
